old_mag_name	new_mag_name	cluster	counts	Assembly_group	unique	score	completeness	contamination	length	length_MBp	est_genome_size	num_contigs	Largest.contig	GC	N50	N75	L50	L75	Region	Subregion	Depth	Sizefrac	Region_COLOR	Depth_COLOR	Sizefrac_COLOR	classification	domain	phylum	classs	order	family	genus	species	representation
RS-all-SRF-0-8-5-00_bin-75	TOPAZ_RSS1_P018	193_1	4	RS-all-SRF-0-8-5-00		100.6367741	99	0.21	3322758	3.322758	3.356321212	35	518761	52.38	236346	80538	5	12	RS	all	SRF	0-8-5-00	#67765b	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp002954425	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnobacter	s__Limnobacter sp002954425	NA
RS-all-SRF-0-8-5-00_bin-76	TOPAZ_RSS1_P019	428_2	1	RS-all-SRF-0-8-5-00		97.45883076	99.79	0.97	4143975	4.143975	4.152695661	57	528728	66.87	109059	64134	8	20	RS	all	SRF	0-8-5-00	#67765b	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aquabacterium	s__	unique
RS-all-SRF-0-8-5-00_bin-85	TOPAZ_RSS1_P020	130_4	1	RS-all-SRF-0-8-5-00		98.79973007	96.56	0	4286585	4.286585	4.43929681	228	110325	57.48	30162	16962	46	91	RS	all	SRF	0-8-5-00	#67765b	#d0d1e6	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002709395	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002709395	unique
RS-all-SRF-0-8-5-00_bin-91	TOPAZ_RSS1_P022	503_0	1	RS-all-SRF-0-8-5-00		77.60310229	98.67	4.69	4856716	4.856716	4.922181007	174	220870	63.05	58372	26274	23	52	RS	all	SRF	0-8-5-00	#67765b	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp002312805	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__Sphingobium sp002312805	unique
SAO-all-DCM-0-8-5-00_bin-139	TOPAZ_SAD1_P008	289_2	1	SAO-all-DCM-0-8-5-00		84.47459911	90.45	1.68	4555865	4.555865	5.036887783	169	200161	56.05	70664	28123	21	47	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__;g__;s__	d__Bacteria	p__Myxococcota	c__UBA796	o__UBA796	f__	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-151	TOPAZ_SAD1_P010	159_0	1	SAO-all-DCM-0-8-5-00		80.50526479	93.49	3.06	10660968	10.660968	11.40332442	401	158123	68.64	42710	23081	78	163	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Nannocystales	f__Nannocystaceae	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-165	TOPAZ_SAD1_P013	489_0	1	SAO-all-DCM-0-8-5-00		77.97119519	91.23	3.06	5182151	5.182151	5.680314589	562	49599	67.88	12089	6861	130	271	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinibacterium;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Marinibacterium	s__	unique
SAO-all-DCM-0-8-5-00_bin-180	TOPAZ_SAD1_P016	167_0	1	SAO-all-DCM-0-8-5-00		90.21577044	95.04	1.39	3846269	3.846269	4.04700021	343	78026	39.87	17846	8311	67	145	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__	unique
SAO-all-DCM-0-8-5-00_bin-183	TOPAZ_SAD1_P017	476_1	4	SAO-all-DCM-0-8-5-00		92.47262903	99.47	1.91	3928950	3.92895	3.949884387	99	558869	63.63	127426	71167	9	19	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceicoccus;s__Croceicoccus sp002694745	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Croceicoccus	s__Croceicoccus sp002694745	NA
SAO-all-DCM-0-8-5-00_bin-20	TOPAZ_SAD1_P022	7_1	1	SAO-all-DCM-0-8-5-00	yes	89.59503587	98.78	2.3	6990814	6.990814	7.077155295	272	151919	53.63	42665	23192	50	105	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2723275;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__GCA-2723275	s__	unique
SAO-all-DCM-0-8-5-00_bin-330	TOPAZ_SAD1_P057	322_0	1	SAO-all-DCM-0-8-5-00		82.26276211	92.9	2.58	5141081	5.141081	5.533994618	288	97564	64.82	33537	14529	51	111	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA4427	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-366	TOPAZ_SAD1_P065	148_2	1	SAO-all-DCM-0-8-5-00	yes	88.03859773	94.32	1.7	1881006	1.881006	1.99428117	114	116778	55.21	27365	16271	20	43	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8653;s__UBA8653 sp002700845	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA8653	s__UBA8653 sp002700845	unique
SAO-all-DCM-0-8-5-00_bin-382	TOPAZ_SAD1_P071	444_0	1	SAO-all-DCM-0-8-5-00		74.44210608	92.3	3.97	3166023	3.166023	3.430144095	422	46256	58.19	9643	5567	102	209	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas atlantica	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Hyphomonas	s__Hyphomonas atlantica	unique
SAO-all-DCM-0-8-5-00_bin-416	TOPAZ_SAD1_P081	302_0	1	SAO-all-DCM-0-8-5-00		101.1127159	98.91	0.08	3147637	3.147637	3.182324335	31	387608	58.47	160484	98030	8	14	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_C;f__TMED2;g__TMED2;s__TMED2 sp002168225	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micavibrionales_C	f__TMED2	g__TMED2	s__TMED2 sp002168225	NA
SAO-all-DCM-0-8-5-00_bin-46	TOPAZ_SAD1_P093	91_0	1	SAO-all-DCM-0-8-5-00		99.98845848	97.7	0	2173549	2.173549	2.224717503	98	100284	39.55	37750	19348	19	39	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA1113;f__UBA1113;g__;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__UBA1113	f__UBA1113	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-477	TOPAZ_SAD1_P097	487_0	1	SAO-all-DCM-0-8-5-00		75.00960526	96.72	4.77	3302008	3.302008	3.413986766	258	76222	63.17	19020	10907	55	111	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sp001635605	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sulfitobacter	s__Sulfitobacter sp001635605	unique
SAO-all-DCM-0-8-5-00_bin-50	TOPAZ_SAD1_P102	255_1	1	SAO-all-DCM-0-8-5-00		85.34778236	91.21	1.6	7098135	7.098135	7.782189453	560	78753	58.21	18861	10165	119	247	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Planctomycetaceae	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-537	TOPAZ_SAD1_P112	25_0	1	SAO-all-DCM-0-8-5-00	yes	84.36377567	94.49	2.52	4987504	4.987504	5.278340565	146	442213	42.15	88624	38501	15	35	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA796;g__;s__	d__Bacteria	p__Myxococcota	c__UBA796	o__UBA796	f__UBA796	g__	s__	unique
SAO-all-DCM-0-8-5-00_bin-544	TOPAZ_SAD1_P115	336_0	1	SAO-all-DCM-0-8-5-00		85.69557265	92.31	1.73	3719881	3.719881	4.029770339	410	68664	59.87	11780	6904	92	191	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA12015;f__UBA12015;g__UBA12015;s__UBA12015 sp003447545	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA12015	f__UBA12015	g__UBA12015	s__UBA12015 sp003447545	unique
SAO-all-DCM-0-8-5-00_bin-546	TOPAZ_SAD1_P117	32_0	1	SAO-all-DCM-0-8-5-00	yes	87.63357114	94.19	1.72	3675513	3.675513	3.902232721	386	64449	50.66	12222	7481	88	186	SAO	all	NA	0-8-5-00	#93b778	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Ga0077529;g__UBA11888;s__UBA11888 sp002713555	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Ga0077529	g__UBA11888	s__UBA11888 sp002713555	unique
SAO-all-MES-0-8-5-00_bin-1	TOPAZ_SAM1_P001	156_0	1	SAO-all-MES-0-8-5-00		91.038807	97.02	1.67	4745022	4.745022	4.890766852	159	160621	64.5	54653	29883	30	57	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Rhodococcus	s__	unique
SAO-all-MES-0-8-5-00_bin-113	TOPAZ_SAM1_P009	72_0	1	SAO-all-MES-0-8-5-00	yes	83.96232388	93.42	2.3	5332731	5.332731	5.708339756	598	50359	58.99	12152	6845	137	283	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__	s__	unique
SAO-all-MES-0-8-5-00_bin-151	TOPAZ_SAM1_P015	445_0	1	SAO-all-MES-0-8-5-00		79.37321875	93.59	3.3	3227011	3.227011	3.448029704	141	156246	61.97	36850	19938	25	56	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Hyphomonas	s__	unique
SAO-all-MES-0-8-5-00_bin-177	TOPAZ_SAM1_P019	65_0	1	SAO-all-MES-0-8-5-00	yes	93.14558642	97.21	1.28	8660212	8.660212	8.908766588	365	205386	57.03	46900	21936	55	123	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA9264;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__UBA9264	s__	unique
SAO-all-MES-0-8-5-00_bin-26	TOPAZ_SAM1_P032	314_1	3	SAO-all-MES-0-8-5-00		90.39838034	96.17	1.61	3019373	3.019373	3.139620464	134	130483	55.72	36038	19259	24	53	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA1146;s__UBA1146 sp002711105	d__Bacteria	p__Planctomycetota	c__UBA8108	o__UBA1146	f__UBA1146	g__UBA1146	s__UBA1146 sp002711105	unique
SAO-all-MES-0-8-5-00_bin-62	TOPAZ_SAM1_P043	393_2	1	SAO-all-MES-0-8-5-00		85.18702684	98.58	3.12	4207551	4.207551	4.268158856	247	102747	66.08	25945	15174	49	100	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__GCA-002687715;o__GCA-002687715;f__GCA-002687715;g__GCA-2683135;s__GCA-2683135 sp002683135	d__Bacteria	p__Planctomycetota	c__GCA-002687715	o__GCA-002687715	f__GCA-002687715	g__GCA-2683135	s__GCA-2683135 sp002683135	unique
SAO-all-MES-0-8-5-00_bin-87	TOPAZ_SAM1_P047	268_0	1	SAO-all-MES-0-8-5-00		99.60535822	97.56	0	4236495	4.236495	4.3424508	437	60726	60.55	12323	7519	99	206	SAO	all	MES	0-8-5-00	#93b778	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__ARS1224;s__ARS1224 sp002688155	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__ARS1224	s__ARS1224 sp002688155	unique
SAO-all-SRF-0-8-5-00_bin-132	TOPAZ_SAS1_P009	370_0	1	SAO-all-SRF-0-8-5-00		91.94987877	97.79	1.61	3499944	3.499944	3.579040802	205	88445	62.17	26288	14895	42	86	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__	s__	unique
SAO-all-SRF-0-8-5-00_bin-146	TOPAZ_SAS1_P011	241_0	1	SAO-all-SRF-0-8-5-00	yes	86.63760721	93.23	1.74	3242381	3.242381	3.477830098	274	69898	58.52	16414	9648	58	122	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7985;f__UBA7985;g__UBA7985;s__UBA7985 sp002705565	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__UBA7985	f__UBA7985	g__UBA7985	s__UBA7985 sp002705565	unique
SAO-all-SRF-0-8-5-00_bin-15	TOPAZ_SAS1_P013	114_2	1	SAO-all-SRF-0-8-5-00		91.08978209	94.32	1.14	4637778	4.637778	4.91706743	109	284106	56.15	87009	44532	18	37	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__GCA-2684655;s__	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__GCA-2684655	s__	unique
SAO-all-SRF-0-8-5-00_bin-172	TOPAZ_SAS1_P019	16_0	1	SAO-all-SRF-0-8-5-00	yes	86.00662156	94.27	2.09	2480004	2.480004	2.63074573	165	110996	48.78	23618	12154	30	66	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Porticoccaceae	g__HTCC2207	s__	unique
SAO-all-SRF-0-8-5-00_bin-175	TOPAZ_SAS1_P021	539_0	1	SAO-all-SRF-0-8-5-00		97.20035429	98.92	0.86	3426365	3.426365	3.463773757	43	551692	47.84	144780	69154	7	16	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Agaribacterium;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Agaribacterium	s__	unique
SAO-all-SRF-0-8-5-00_bin-211	TOPAZ_SAS1_P031	279_0	1	SAO-all-SRF-0-8-5-00	yes	87.42183569	98.28	2.67	3758038	3.758038	3.823807489	74	422470	44.6	96310	50560	11	24	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA7434	g__UBA7434	s__	unique
SAO-all-SRF-0-8-5-00_bin-216	TOPAZ_SAS1_P033	26_2	1	SAO-all-SRF-0-8-5-00	yes	75.02864761	90.44	3.49	2311272	2.311272	2.555586024	247	38967	54.77	11948	7225	60	120	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA8752;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__UBA8752	s__	unique
SAO-all-SRF-0-8-5-00_bin-232	TOPAZ_SAS1_P035	270_0	1	SAO-all-SRF-0-8-5-00	yes	82.968685	97.9	3.43	4156019	4.156019	4.245167518	269	153142	47.19	27376	13507	40	94	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Oceanicoccus;s__Oceanicoccus sp000169075	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Spongiibacteraceae	g__Oceanicoccus	s__Oceanicoccus sp000169075	unique
SAO-all-SRF-0-8-5-00_bin-233	TOPAZ_SAS1_P036	403_2	1	SAO-all-SRF-0-8-5-00		83.50045925	95.37	2.79	3176106	3.176106	3.330298836	305	97994	56.82	14485	7782	63	141	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas meridiana	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas meridiana	unique
SAO-all-SRF-0-8-5-00_bin-256	TOPAZ_SAS1_P042	422_1	8	SAO-all-SRF-0-8-5-00		101.3965598	99.14	0.05	3626490	3.62649	3.657948356	51	394732	57.43	103067	75699	12	22	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter tropicus	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Spongiibacteraceae	g__Spongiibacter	s__Spongiibacter tropicus	NA
SAO-all-SRF-0-8-5-00_bin-270	TOPAZ_SAS1_P047	224_2	4	SAO-all-SRF-0-8-5-00		94.14438041	96.71	1.02	4719775	4.719775	4.880338124	63	422935	48.75	117155	62584	12	27	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Marisediminitalea;s__Marisediminitalea aggregata	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Marisediminitalea	s__Marisediminitalea aggregata	NA
SAO-all-SRF-0-8-5-00_bin-308	TOPAZ_SAS1_P055	629_1	2	SAO-all-SRF-0-8-5-00	yes	89.86890779	94.33	1.34	2427593	2.427593	2.573511078	159	95179	33.9	30048	13078	25	55	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CAU-1491;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__CAU-1491	s__	unique
SAO-all-SRF-0-8-5-00_bin-321	TOPAZ_SAS1_P058	609_1	2	SAO-all-SRF-0-8-5-00		101.7916406	99.28	0	4253507	4.253507	4.284354351	78	367657	39.61	105507	65352	13	26	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella blandensis	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Leeuwenhoekiella	s__Leeuwenhoekiella blandensis	NA
SAO-all-SRF-0-8-5-00_bin-343	TOPAZ_SAS1_P063	477_1	2	SAO-all-SRF-0-8-5-00		97.54134425	98.5	0.71	4782960	4.78296	4.855796954	63	452544	58.85	152296	84559	11	21	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Epibacterium;s__Epibacterium mobile	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Epibacterium	s__Epibacterium mobile	unique
SAO-all-SRF-0-8-5-00_bin-380	TOPAZ_SAS1_P069	269_1	2	SAO-all-SRF-0-8-5-00	yes	86.7019897	93.98	1.89	3237909	3.237909	3.445317089	269	84296	43.98	22079	9057	44	99	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tateyamaria	s__	unique
SAO-all-SRF-0-8-5-00_bin-429	TOPAZ_SAS1_P077	179_0	1	SAO-all-SRF-0-8-5-00		96.94586454	98.52	0.8	4056650	4.05665	4.117590337	99	165894	53.27	71077	35209	20	40	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae_A;g__Oceanobacter;s__Oceanobacter sp002723385	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Saccharospirillaceae_A	g__Oceanobacter	s__Oceanobacter sp002723385	unique
SAO-all-SRF-0-8-5-00_bin-430	TOPAZ_SAS1_P078	605_0	1	SAO-all-SRF-0-8-5-00	yes	78.70394943	93.82	3.45	2894903	2.894903	3.085592624	244	83858	33.03	18531	9908	50	104	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__GCA-002722245	g__	s__	unique
SAO-all-SRF-0-8-5-00_bin-440	TOPAZ_SAS1_P080	74_0	1	SAO-all-SRF-0-8-5-00	yes	81.54226643	90.36	2.17	2229394	2.229394	2.467235502	251	36931	49.1	11602	6587	64	128	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__UA16	s__	unique
SAO-all-SRF-0-8-5-00_bin-471	TOPAZ_SAS1_P086	564_0	1	SAO-all-SRF-0-8-5-00	yes	71.92726618	93.28	4.7	2704762	2.704762	2.899616209	203	88283	36.37	19703	11451	45	89	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__ASP10-05a;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__ASP10-05a	s__	unique
SAO-all-SRF-0-8-5-00_bin-496	TOPAZ_SAS1_P091	51_0	1	SAO-all-SRF-0-8-5-00		88.92592342	92.8	1.18	4912290	4.91229	5.293415948	555	46396	51.04	11268	7007	132	269	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Mariniblastus	s__	unique
SAO-all-SRF-0-8-5-00_bin-515	TOPAZ_SAS1_P096	374_2	1	SAO-all-SRF-0-8-5-00		80.14814234	94.62	3.32	4246381	4.246381	4.487826041	369	84031	70.6	18042	9083	72	155	SAO	all	SRF	0-8-5-00	#93b778	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2862085;s__	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__GCA-2862085	s__	unique
